-7.639753574878916709e+01
-8.972820188046563317e+01
1.744610282320581689e+02
-2.543705510571422224e+01
6.017887176069233846e+01
2.243767927824299591e+01
1.012909538103834421e+02
1.016359760559334262e+02
-1.140970910868502557e+02
1.903005804465401241e+01
-4.117215481784528919e+01
-1.076471928872250183e+00
1.776203534595994427e+01
5.423881546158772693e+01
4.865976740812593704e+01
-1.875007348464638923e+01
-4.083408089655631734e+00
2.425094414066581905e+01
1.167075604157886382e+01
3.283190240474371535e+01
6.722583187818553796e+00
-1.764001057813601037e+01
